Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 3] [Level 1, Xp 0]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3875]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3890]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3890]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3900]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3905]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3920]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3920]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3920]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3935]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3950]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3950]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 3950]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3965]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3965]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3980]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3980]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 3995]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 3] [Level 4, Xp 4000]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4000]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 7] [Level 4, Xp 4000]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 8] [Level 4, Xp 4000]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4010]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4010]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4010]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4025]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4040]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4040]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4050]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4055]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4055]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4070]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4070]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4085]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4100]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4100]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4100]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4100]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4115]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4130]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4130]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4145]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4145]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4150]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4160]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4160]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4175]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4190]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4190]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4190]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4200]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4205]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4220]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4220]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4235]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4235]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4240]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4250]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4250]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 6] [Level 4, Xp 4250]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4250]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4250]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 9] [Level 4, Xp 4250]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4265]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4280]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4280]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4280]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4280]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4295]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4300]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4310]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4310]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4320]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4325]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4325]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4340]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4340]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4350]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4355]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4360]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4370]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4370]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4370]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4385]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4400]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4400]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4400]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4400]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4415]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4415]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4430]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4430]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4440]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4445]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4450]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4460]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4460]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4460]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4475]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4480]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4490]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4490]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 1] [Level 4, Xp 4500]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4500]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 7] [Level 4, Xp 4500]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 8] [Level 4, Xp 4500]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4505]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4505]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4520]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4520]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4520]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4535]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4550]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4550]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4550]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4550]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4560]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4565]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4580]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4580]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4595]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4595]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4600]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4600]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4610]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4610]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4625]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4640]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4640]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4640]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4640]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4650]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4655]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4670]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4670]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4680]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4685]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4685]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4700]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4700]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4700]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4715]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4715]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4720]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4730]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4730]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4730]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4730]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4745]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4745]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4750]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 6] [Level 4, Xp 4750]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4750]
Your rebirth can glitch Darkstars on the Muscle King Rock! +5 Stats per punch, [Darkstar Level 9] [Level 4, Xp 4750]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4760]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4760]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4760]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4760]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4775]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4775]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4775]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4790]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4790]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4790]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 3] [Level 4, Xp 4800]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4800]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4805]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4805]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4810]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4820]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4820]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4820]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4820]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4820]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4830]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4835]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4835]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4840]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4840]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4850]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4850]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4850]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 5] [Level 4, Xp 4850]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4850]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4860]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4865]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4865]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4865]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4870]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4880]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4880]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4880]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4880]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4880]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4890]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4895]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4895]
Your rebirth can glitch Darkstars on the Legends Gym Rock! +5 Stats per punch, [Darkstar Level 1] [Level 4, Xp 4900]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4900]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4905]
Your rebirth can glitch Darkstars on the Eternal Gym Rock! +5 Stats per punch, [Darkstar Level 3] [Level 4, Xp 4910]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4910]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4910]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4910]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4910]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4910]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4915]
Your rebirth can glitch Darkstars on the 5K Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4920]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4920]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4920]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4925]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4925]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4925]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4930]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4930]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4935]
Your rebirth can glitch Darkstars on the Mythical Gym Rock! +5 Stats per punch, [Darkstar Level 3] [Level 4, Xp 4940]
Your rebirth can glitch Darkstars on the Frost Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4940]
Your rebirth can glitch Darkstars on the 100 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4940]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4940]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4940]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4945]
Your rebirth can glitch Darkstars on the 10 Durability Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4950]
Your rebirth can glitch Darkstars on the Tiny Gym Rock! +5 Stats per punch, [Darkstar Level 4] [Level 4, Xp 4950]
